subject,TrialNumber,gestures,target,corrAns,condition,gestureSet,ran,order,RT,answer,correct
K11,32,gestures/dog_S.mp4,to_th,o,G,dog,1.0,31.0,25.280926,u,False
K11,33,gestures/cat_POS.mp4,ta_l,i,S,cat,1.0,32.0,19.75416,e,False
K11,34,gestures/dog_PL.mp4,pl_y,a,S,dog,1.0,33.0,6.316426,a,True
K11,35,gestures/horse_PL.mp4,w_lk,a,S,horse,1.0,34.0,4.88076,a,True
K11,36,gestures/dog_POS.mp4,to_th,o,S,dog,1.0,35.0,3.1661942,o,True
K11,37,gestures/frog_POS.mp4,fo_t,o,S,frog,1.0,36.0,1.9493406,o,True
K11,38,gestures/boy_PL.mp4,po_nt,i,S,boy,1.0,37.0,3.9629445,i,True
K11,39,gestures/car_PL.mp4,m_ve,o,S,car,1.0,38.0,2.2983882,o,True
K11,40,gestures/dog_PL.mp4,b_rk,a,S,dog,1.0,39.0,2.5108569,o,False
K11,41,gestures/car_POS.mp4,wind_w,o,S,car,1.0,40.0,2.163625,o,True
K11,42,gestures/baby_PL.mp4,sm_le,i,S,baby,1.0,41.0,1.9527526,i,True
K11,43,gestures/horse_POS.mp4,mo_th,u,S,horse,1.0,42.0,2.659811,o,False
K11,44,gestures/girl_PL.mp4,h_g,u,S,girl,1.0,43.0,5.889143,a,False
K11,45,gestures/cat_PL.mp4,sl_ep,e,S,cat,1.0,44.0,2.6430786,e,True
K11,46,gestures/cat_PL.mp4,lo_k,o,S,cat,1.0,45.0,3.742475,o,True
K11,47,gestures/baby_PL.mp4,cr_wl,a,S,baby,1.0,46.0,10.322738,o,False
K11,48,gestures/baby_POS.mp4,t_ddy,e,S,baby,1.0,47.0,2.4145591,e,True
K11,49,gestures/horse_POS.mp4,h_ad,e,S,horse,1.0,48.0,2.7345238,e,True
K11,50,gestures/boy_PL.mp4,w_ve,a,S,boy,1.0,49.0,3.480515,a,True
K11,51,gestures/frog_POS.mp4,tong_e,u,S,frog,1.0,50.0,3.655343,i,False
K11,52,gestures/boy_POS.mp4,bo_k,o,S,boy,1.0,51.0,1.7257661,o,True
K11,53,gestures/car_PL.mp4,cr_sh,a,S,car,1.0,52.0,1.9596933,a,True
K11,54,gestures/dog_POS.mp4,n_ck,e,S,dog,1.0,53.0,10.2121,a,False
K11,55,gestures/boy_POS.mp4,t-sh_rt,i,S,boy,1.0,54.0,2.048482,i,True
K11,56,gestures/frog_PL.mp4,j_mp,u,S,frog,1.0,55.0,2.015594,u,True
K11,57,gestures/girl_POS.mp4,ha_r,i,S,girl,1.0,56.0,2.209779,e,False
K11,58,gestures/cat_POS.mp4,n_se,o,S,cat,1.0,57.0,2.3235037,o,True
K11,59,gestures/frog_PL.mp4,list_n,e,S,frog,1.0,58.0,2.8930013,e,True
K11,60,gestures/girl_PL.mp4,wh_stle,i,S,girl,1.0,59.0,1.8501192,u,False
K11,61,gestures/car_POS.mp4,whe_l,e,S,car,1.0,60.0,2.4627357,a,False
K11,62,gestures/horse_PL.mp4,k_ck,i,S,horse,1.0,61.0,2.0760107,i,True
K11,63,gestures/girl_POS.mp4,dr_ss,e,S,girl,1.0,62.0,2.2959352,e,True
K11,64,gestures/baby_POS.mp4,bl_nket,a,S,baby,1.0,63.0,5.9850874,a,True
